artist,genre,text,likes
Travis Scott,Trap,producer many beats want travis yes,2773
Travis Scott,Trap,drake want make chorus travis yes,219
Travis Scott,Trap,travis riding horse neighborhood lil nas,436
Travis Scott,Trap,fair ferrari tiktok edits brought back masterpiece,7
Travis Scott,Trap,ive dreams normal music video,957
Travis Scott,Trap,travis wanna ride mustang director aight year model travis horse,14420
Travis Scott,Trap,blink one second miss hours editing,7612
Travis Scott,Trap,travis many effects producer around 500 travis get producer travis 500 effects plen travis get,583
Travis Scott,Trap,travis seen windows virus producer say,1498
Travis Scott,Trap,song make sit piano play chair,2275
Travis Scott,Trap,still banger day song stood test time,2
Travis Scott,Trap,travis effects want editor wait,1201
Travis Scott,Trap,travis scott want weird stuff editor say,258
Travis Scott,Trap,thought ocean pool isnt beach bathtub,253
Travis Scott,Trap,goated song remember huge came,3
Travis Scott,Trap,kylie said like lightt,1961
Travis Scott,Trap,257 theres fly room try swatting,809
Travis Scott,Trap,alternate title sicko mode travis scott drake like light drake travis scott played backtoback,409
Travis Scott,Trap,editor used effects travis trippin,230
Travis Scott,Trap,321 edible aint shit minutes later,291
Travis Scott,Trap,came guy appearing world cup wanted find brazilian,3
Travis Scott,Trap,director theme want travis drake ever switched colourblind mode director say,524
Travis Scott,Trap,producer sicko mode beats editor hold beer,350
Travis Scott,Trap,999 rappers rides type expensive car travis scott rides horse,3247
Travis Scott,Trap,bangers one song,5
Travis Scott,Trap,editors want video look like travis ever rubbed eyes hard,69972
Travis Scott,Trap,324 take one extra gummy vitamin,469
Travis Scott,Trap,comment section comment want use typer yes,920
Travis Scott,Trap,seconds drake rapping best travis riding looking shaking head,4
Travis Scott,Trap,imagine many people listening exact moment,328
Travis Scott,Trap,work team travis got lambos bugattis travis scott horse okay,437
Travis Scott,Trap,everybody gangsta travis pulls horse,554
Travis Scott,Trap,survival mode win mode,1
Travis Scott,Trap,showed cow hes travis scott burger,1270
Travis Scott,Trap,somewhere swae lee crying saying someone said watching video,239
Travis Scott,Trap,drake looks like type guy parties sit around nothing travis looks like type guy pretend knows everyone swae lee type guy youd think white irrelevant guy whatever,450
Travis Scott,Trap,even horses know banger,2
Travis Scott,Trap,song makes want steal money wallet,663
Travis Scott,Trap,get free trial making beats use everything,5083
Travis Scott,Trap,travis never disappoint visuals,394
Travis Scott,Trap,beat switch scott drake 253 fuking insane,4
Travis Scott,Trap,drake sounds like hes shifts different beat,689
Travis Scott,Trap,saturated want footage travis yes,250
Travis Scott,Trap,years later still banger,6
Travis Scott,Trap,want whatever drug director,531
Travis Scott,Trap,director weve got enough budget swae lee horse travis,879
Travis Scott,Trap,editor type effects want drake put shawty twerking eyelid,8978
Travis Scott,Trap,100 transformation fvckin genius,1
Travis Scott,Trap,showed song parents homework,400
Travis Scott,Trap,showed dad get belt,617
Travis Scott,Trap,director travis theme song travis everything director got bro,487
Travis Scott,Trap,one best american songs ever produced,3
Travis Scott,Trap,drake lets make different songs put together,883
Travis Scott,Trap,editor effects want travis know deep fried memes editor got,878
Travis Scott,Trap,beat dropped harder falling stairs,693
Travis Scott,Trap,let listen againn,3
Travis Scott,Trap,257 theres sticker cant get hand,1067
Travis Scott,Trap,showed commenting vid,575
Travis Scott,Trap,free trial photoshop gotta try every effect,713
Travis Scott,Trap,intro definitely hard drake leaves mark beat drops,1
Travis Scott,Trap,kylie jenner around,1802
Travis Scott,Trap,travis starts rapping body hairs straight,535
Travis Scott,Trap,song makes want brush toothbrush,335
Travis Scott,Trap,bro editors need raise,2
Travis Scott,Trap,trav pulled horse died,305
Travis Scott,Trap,shouldve sweet victory shame,447
Travis Scott,Trap,travis sicko mode 2020 sicko mode,849
Travis Scott,Trap,song makes want swim sand,308
Travis Scott,Trap,like different songs travis scott drakes starter pack,336
Travis Scott,Trap,look like shark boy lava girl beginning,900
Travis Scott,Trap,else visited banger today,16
Travis Scott,Trap,105 red dead redemption official gameplay,296
Travis Scott,Trap,ironed dishes watching,753
Travis Scott,Trap,rappers lambo ferrari bugatti travis scott horse,416
Travis Scott,Trap,one best music video ever editing topnotch everything aligns,5
Travis Scott,Trap,editor want video look like travis lit,255
Travis Scott,Trap,listened earbuds theyre airpods,341
Travis Scott,Trap,editor effects want travis scott ever taken gummy vitamins instead editor bet,192
Travis Scott,Trap,jack drake never disappoint,6
Travis Scott,Trap,drops chip crumb one ant chilling 423,445
Travis Scott,Trap,travis scott lets simple non bootyshaking video editorno,596
Travis Scott,Trap,like different beats song,789
Travis Scott,Trap,dedicate years life adobe premiere pro,194
Travis Scott,Trap,dunno high seizure damn saw special effects irl,283
Travis Scott,Trap,put transitions powerpoint presentation,394
Travis Scott,Trap,billion views insane,1
Travis Scott,Trap,cant deny travis scott bag since day one authentic views dawt cawm boost another level dudes literally unstoppable,12
Travis Scott,Trap,editor say travis didnt say anything,5407
Travis Scott,Trap,producer budget travis kylie jenner,14930
Travis Scott,Trap,song makes want read terms conditions,9692
Travis Scott,Trap,editor effects travis travis know stand fast editor say,10795
Travis Scott,Trap,one day left free trial gotta try effects,40028
Travis Scott,Trap,travis scott ever see windows virus editor say,3668
Travis Scott,Trap,editor travis kinda effects want thing man travis everything,20490
Travis Scott,Trap,quiet kid school never says word quiet kid home,2230
Travis Scott,Trap,reporter scale high travis yes,2267
Travis Scott,Trap,battery melistens song battery ill wait,19018
Travis Scott,Trap,editor effects want travisyes,3547
Travis Scott,Trap,travis editor say,726
